moost,most
noble,noble
purpose,purpose
it,it
appertayneth,appertaineth
and,and
bihoueth,behooveth
a,a
we,we
le,'ll
to,to
ordre,order
his,his
folnes,folnes
of,of
the,the
warre,war
in,in
Iustice,justice
by,by
the,the
minystres,ministers
of,of
the,the
lawe,law
as,as
to,to
arryue,arrive
theym,them
in,in
bataile,battle
by,by
the,the
chiefteyns,chiefteyns
of,of
his,his
army,army
for,for
whiche,which
purpose,purpose
his,his
highnes,highness
by,by
th,th'
aduyse,advise
of,of
such,such
lordes,lords
of,of
his,his
bloode,blood
capitaignes,capitaignes
of,of
his,his
armye,army
and,and
other,other
folnes,folnes
as,as
be,be
of,of
his,his
counseil,counsel
hathe,hath
made,made
ordeyned,ordained
and,and
establisshed,established
certayne,certain
statutes,statutes
ordynaunces,ordinances
herafter,hereafter
ensuynge,ensuing
Firste,first
that,that
almaner,almaner
of,of
men,men
of,of
the,the
kinges,kings
ofte,oft
of,of
what,what
nacion,nation
estate,estate
or,or
condicion,condition
soeuir,soevir
they,they
be,be
be,be
obeissaunt,obeissaunt
vnto,unto
the,the
kinge,king
oure,our
souerayn,sovereign
lorde,lord
vpon,upon
peyne,pain
of,of
drawinge,drawing
hanging,hanging
quarteringe,quartering
And,And
ouir,ovir
that,that
that,that
euery,every
man,man
aforsaide,aforesaid
the,the
kinges,kings
lieutenant,lieutenant
for,for
the,the
tyme,time
beinge,being
only,only
excepte,except
be,be
obeissaunte,obeissaunte
vnto,unto
the,the
marshal,marshal
of,of
the,the
hath,hath
aggreed,agreed
with,with
his,his
capitaigne,captain
aftre,after
the,the
warde,ward
of,of
the,the
courte,court
Also,Also
that,that
euery,every
capitaigne,captain
kepe,keep
duely,duly
his,his
watche,watch
warde,ward
stale,stolen
and,and
forrey,forrey
with,with
asmany,asmany
men,men
of,of
armes,arms
archers,archers
as,as
to,to
him,him
shal,shall
be,be
assigned,assigned
but,but
he,he
haue,have
a,a
cause,cause
reasonable,reasonable
firste,first
alowed,allowed
the,the
marshal,marshal
and,and
to,to
abide,abide
vpon,upon
his,his
ward,ward
and,and
stale,stolen
the,the
terme,term
to,to
him,him
limyted,limyted
withoute,without
from,from
it,it
no,no
way,way
but,but
it,it
be,be
by,by
the,the
or,or
licence,licence
of,of
him,him
by,by
the,the
whiche,which
the,the
saide,said
watche,watch
warde,ward
and,and
stale,stale
is,is
made,made
vpon,upon
peyn,pain
his,his
body,body
to,to
be,be
emprisoned,imprisoned
and,and
to,to
stonde,stand
at,at
the,the
kinges,kings
wyl,will
Also,Also
that,that
euery,every
capitayne,captain
haue,have
daye,day
night,night
watche,watch
within,within
his,his
loginge,loginge
vpon,upon
payn,pain
of,of
losinge,losing
iiij,iiij
daies,days
wages,wages
That,That
no,no
man,man
disaray,disarray
him,him
in,in
the,the
battal,battal
for,for
no,no
scrie,scrie
that,that
cometh,cometh
in,in
the,the
oste,host
Also,Also
that,that
for,for
noo,no
tidynges,tidings
ne,ne
for,for
noo,no
maner,manner
of,of
scrye,scrye
that,that
maye,may
comme,come
in,in
the,the
oste,host
that,that
noo,no
man,man
mene,mean
him,him
in,in
disaraye,disaraye
oute,out
of,of
the,the
batayle,battle
if,if
they,they
ryde,ride
or,or
goo,go
but,but
by,by
leue,leave
of,of
the,the
chieftayne,chieftain
vpone,upon
peyne,pain
that,that
he,he
that,that
soo,so
shalle,shall
be,be
to,to
the,the
warde,ward
of,of
vnto,unto
the,the
tyme,time
he,he
haue,have
made,made
his,his
with,with
him,him
and,and
founde,found
suertie,surety
that,that
he,he
shal,shall
no,no
more,more
soo,so
offende,offend
and,and
at,at
the,the
seconde,second
tyme,tyme
his,his
body,body
to,to
stonde,stand
at,at
the,the
kinges,kings
wylle,will
For,For
vnlaufulle,unlaufulle
escries,escries
Also,Also
that,that
none,none
vnresonable,unreasonable
ne,ne
outragies,outrages
escry,escry
be,be
in,in
the,the
oste,host
by,by
daye,day
nor,nor
night,night
vpon,upon
payn,pain
that,that
he,he
that,that
is,is
fonde,fond
the,the
begynner,beginner
therof,thereof
to,to
dye,die
therfore,therefore
and,and
the,the
remenant,remanant
to,to
be,be
imprisoned,imprisoned
their,their
bodies,bodies
to,to
be,be
punisshed,punished
at,at
the,the
kinges,kings
wylle,will
and,and
he,he
that,that
certifieth,certifieth
who,who
is,is
the,the
begynner,beginner
shalle,shall
haue,have
xl,xl
for,for
his,his
laboure,labour
of,of
the,the
marshalle,marshalle
Also,Also
that,that
euery,every
capitaigne,captain
keping,keeping
the,the
oste,host
that,that
shalle,shall
fortune,fortune
to,to
haue,have
souldiour,soldier
of,of
his,his
retynue,retinue
to,to
be,be
discharged,discharged
or,or
to,to
departe,depart
oute,out
of,of
his,his
companye,company
or,or
to,to
be,be
ded,ded
be,be
it,it
naturelly,naturally
or,or
by,by
or,or
slaughter,slaughter
within,within
daies,days
nexte,next
and,and
immediatly,immediately
ensuynge,ensuing
his,his
said,said
dischargynge,discharging
departinge,departing
or,or
deth,death
certifye,certify
by,by
byl,bill
his,his
name,name
with,with
the,the
day,day
of,of
his,his
discharging,discharging
departynge,departing
or,or
deth,death
vnto,unto
the,the
treasourer,treasurer
of,of
the,the
warres,wars
And,And
if,if
the,the
same,same
and,and
seal,seal
vpon,upon
peyne,pain
to,to
forfaite,forfeit
his,his
parte,part
in,in
the,the
prisoner,prisoner
vnto,unto
his,his
capitaign,capitaign
and,and
he,he
to,to
be,be
vndre,under
arrest,arrest
of,of
the,the
marshal,marshal
vnto,unto
the,the
tyme,time
he,he
haue,have
agreed,agreed
with,with
his,his
capitaigne,captain
In,In
likwise,likewise
that,that
no,no
capitayne,captain
raunson,ransom
or,or
sel,sell
his,his
prisoner,prisoner
withoute,without
licence,licence
of,of
the,the
kinge,king
or,or
his,his
treasourer,treasurer
of,of
the,the
warres,wars
vpon,upon
peyne,pain
of,of
forfaiture,forfeiture
of,of
the,the
same,same
prisoner,prisoner
vnto,unto
the,the
kinge,king
and,and
that,that
no,no
man,man
bye,buy
no,no
suche,such
prisoners,prisoners
vpon,upon
peyne,pain
to,to
lose,lose
the,the
golde,gold
and,and
money,money
that,that
he,he
paieth,payeth
for,for
him,him
and,and
the,the
prisoner,prisoner
to,to
be,be
arrested,arrested
to,to
the,the
capitaigne,captain
aforsaide,aforesaid
Alsoo,also
the,the
capitayn,capitain
vpon,upon
notise,notice
hadde,had
of,of
the,the
saide,said
prisoner,prisoner
and,and
licence,licence
aslred,aslred
by,by
his,his
soldiour,soldier
shal,shall
nat,not
withoute,without
cause,cause
resonable,reasonable
shewed,showed
vnto,unto
the,the
marshal,marshal
lette,let
the,the
saide,said
souldiour,soldier
to,to
take,take
his,his
best,best
advantage,advantage
of,of
the,the
saide,said
prisoner,prisoner
howe,how
be,be
it,it
that,that
if,if
the,the
capitaigne,captain
wol,will
yeue,give
asmoche,asmuch
for,for
the,the
sayde,said
prisoner,prisoner
as,as
another,another
he,he
shal,shall
haue,have
the,the
prisoner,prisoner
preferrement,preferrment
Also,Also
if,if
any,any
man,man
take,take
any,any
ennemye,enemy
the,the
which,which
hath,hath
been,been
sworne,sworn
and,and
hadde,had
whiche,which
oweth,oweth
ligeaunce,ligeance
vnto,unto
oure,our
liege,liege
the,the
kinge,king
that,that
is,is
to,to
wytte,wit
englisshe,english
she,she
or,or
any,any
other,other
of,of
such,such
condicion,condition
that,that
sone,son
as,as
he,he
is,is
comen,comen
into,into
the,the
oste,host
or,or
els,else
where,where
he,he
be,be
broughte,brought
into,into
the,the
warde,ward
of,of
the,the
marshal,marshal
vpon,upon
peyn,pain
to,to
haue,have
the,the
same,same
deth,death
that,that
the,the
same,same
tratoure,tratoure
or,or
ennemye,enemy
shal,shall
haue,have
And,And
he,he
that,that
any,any
siche,siche
bringeth,bringeth
in,in
shalle,shall
haue,have
an,an
hundreth,hundredth
shillinges,shillings
of,of
the,the
king,king
or,or
of,of
the,the
marshal,marshal
for,for
his,his
trauail,travail
Also,Also
if,if
any,any
man,man
take,take
any,any
prisoner,prisoner
forthwith,forthwith
as,as
he,he
commyth,cometh
into,into
the,the
oste,host
he,he
bring,bring
his,his
prisoner,prisoner
vnto,unto
his,his
capitaigne,captain
or,or
maister,master
vpon,upon
peyne,pain
of,of
losing,losing
of,of
his,his
part,part
to,to
his,his
forsaide,foresaid
capitayne,captain
or,or
master,master
And,And
then,then
that,that
his,his
saide,said
capitaigne,captain
if,if
he,he
bee,be
within,within
the,the
oste,host
certifye,certify
the,the
marshal,marshal
within,within
two,two
daies,days
And,And
if,if
he,he
be,be
oute,out
of,of
the,the
oste,host
in,in
garison,garrison
or,or
els,else
where,where
that,that
he,he
certifie,certify
the,the
saide,said
marshal,marshal
as,as
sone,soon
as,as
he,he
conueniently,conveniently
may,may
declare,declare
his,his
name,name
and,and
hauyour,havyour
by,by
byl,bill
as,as
nigh,nigh
as,as
he,he
can,can
aftre,aftre
his,his
knoulege,knowledge
soo,so
that,that
he,he
be,be
nat,not
led,led
noon,noon
other,other
way,way
vpon,upon
peyne,pain
to,to
lose,lose
his,his
parte,part
to,to
him,him
that,that
shal,shall
do,do
first,first
the,the
marshal,marshal
to,to
haue,have
witting,witting
therof,thereof
and,and
his,his
body,body
to,to
be,be
emprisoned,imprisoned
and,and
punysshed,punished
atte,at
kinges,kings
wyl,will
And,And
that,that
euery,every
man,man
doo,do
kepe,keep
or,or
do,do
to,to
he,he
kept,kept
his,his
prisoner,prisoner
that,that
he,he
ryde,ride
nat,not
nor,nor
goo,go
at,at
in,in
the,the
oste,host
ne,ne
in,in
loginges,loginges
Butte,Butte
if,if
warde,ward
be,be
hadde,had
vpon,upon
him,him
vpon,upon
peyne,pain
of,of
losing,losing
of,of
the,the
same,same
prisoner,prisoner
Reseruynge,Reserving
to,to
his,his
lorde,lord
or,or
maistre,master
his,his
thriddes,thirds
of,of
the,the
hole,hole
if,if
he,he
be,be
nat,not
partie,party
of,of
the,the
defaulte,default
and,and
the,the
seconde,second
parte,part
to,to
him,him
that,that
first,first
shal,shall
accuse,accuse
him,him
and,and
the,the
thridde,third
part,part
to,to
the,the
marshal,marshal
and,and
also,also
more,more
ouir,over
his,his
bodye,body
in,in
arreste,arrest
at,at
the,the
kinges,kings
wyl,will
Also,Also
that,that
he,he
suffre,suffer
nat,not
his,his
prisoner,prisoner
to,to
go,go
out,out
of,of
the,the
oste,host
for,for
his,his
raunsome,ransom
ne,ne
for,for
non,non
other,other
cause,cause
without,without
saufconduit,safeconduct
of,of
the,the
kinge,king
or,or
the,the
marshal,marshal
vpon,upon
the,the
peyne,pain
aforesaide,aforesaid
Also,Also
that,that
euery,every
capitaigne,captain
in,in
like,like
wise,wise
bringe,bring
his,his
prisoner,prisoner
vnto,unto
the,the
tresourer,treasurer
of,of
the,the
werres,wars
vpone,upon
peyn,pain
of,of
forfaitur,forfaitur
of,of
the,the
same,same
prisoner,prisoner
vnto,unto
the,the
kinge,king
Also,Also
that,that
the,the
marshal,marshal
from,from
viii,viii
daies,days
to,to
viii,viii
daies,days
duringe,during
the,the
kinges,kings
armye,army
do,do
certifye,certify
the,the
treasourer,treasurer
of,of
the,the
warres,wars
of,of
alle,all
suche,such
certificates,certificates
as,as
shal,shall
be,be
brought,brought
in,in
by,by
the,the
capitayns,captains
or,or
any,any
other,other
vnto,unto
him,him
aswele,aswele
of,of
his,his
owne,own
as,as
of,of
other,other
almaner,almaner
prisoners,prisoners
taken,taken
by,by
any,any
man,man
in,in
the,the
ost,ost
certified,certified
vnto,unto
him,him
vpon,upon
peyn,pain
of,of
renning,renning
in,in
the,the
kinges,kings
indignacion,indignation
to,to
forfaite,forfeit
the,the
double,double
of,of
the,the
value,value
to,to
the,the
kinge,king
of,of
the,the
saide,said
prisoner,prisoner
or,or
prisoners,prisoners
so,so
And,And
like,like
as,as
euerye,every
capitaigne,captain
and,and
souldioure,hammer
is,is
bound,bound
to,to
bringe,bring
in,in
certify,certify
his,his
prisoner,prisoner
vndre,under
the,the
fourme,form
aboue,above
rehersed,rehearsed
soo,so
in,in
the,the
same,same
wise,wise
and,and
vndre,under
semblable,semblable
penalties,penalties
they,they
and,and
euery,every
of,of
them,them
shal,shall
bringe,bring
in,in
and,and
certifie,certify
al,all
other,other
prayes,prays
goodes,goods
and,and
catalles,cattles
by,by
them,them
wonne,won
by,by
the,the
warre,war
For,For
paynge,paying
of,of
thriddes,thirds
Also,Also
that,that
euery,every
nan,nan
pay,pay
his,his
thriddes,thirds
to,to
his,his
capitayn,capitain
lorde,lord
and,and
mastre,master
of,of
al,all
maner,manner
wynnyng,winning
by,by
werre,were
and,and
that,that
aswel,aswell
those,those
that,that
be,be
nat,not
in,in
solde,sold
but,but
logeinge,logeinge
or,or
hostynge,hosting
vndre,under
the,the
baner,banner
or,or
penon,penon
of,of
their,their
capitaigne,captain
vpon,upon
peyn,pain
to,to
lose,lose
his,his
parte,part
of,of
his,his
forsaide,foresaid
wynnynge,winning
to,to
his,his
capitayn,capitain
and,and
his,his
body,body
to,to
be,be
in,in
warde,ward
of,of
the,the
marshal,marshal
vnto,unto
the,the
tym,time
he,he
haue,have
aggreed,agreed
with,with
his,his
forsaid,foresaid
master,master
And,And
also,also
that,that
euerye,every
capitaigne,captain
pay,pay
vnto,unto
the,the
kinge,king
aswel,aswell
the,the
thrid,third
part,part
of,of
his,his
own,own
wynnynges,winnings
of,of
the,the
werre,were
as,as
the,the
thridde,third
of,of
the,the
thriddes,thirds
wherof,whereof
eche,each
of,of
his,his
retynue,retinue
shalle,shall
be,be
aunswering,answering
vnto,unto
him,him
of,of
whiche,which
thirdes,thirds
and,and
thirdes,thirds
of,of
thirdes,thirds
euery,every
capitayne,captain
shal,shall
be,be
accomptable,accountable
bifore,before
the,the
tresourer,treasurer
of,of
the,the
kinges,kings
warres,wars
vpon,upon
peine,pain
of,of
forfaiture,forfeiture
of,of
th',th'
said,said
winnynges,winnynges
vnto,unto
the,the
kinge,king
For,For
geuynge,giving
of,of
saufcondu,saufcondu
or,or
congies,congees
for,for
brekinge,breaking
of,of
theym,them
master,master
or,or
capitayne,captain
vpon,upon
peyne,pain
of,of
losinge,losing
horse,horse
harneys,harness
and,and
his,his
parte,part
of,of
the,the
same,same
childe,child
reseruynge,reserving
to,to
his,his
lorde,lord
mastre,master
or,or
capitayn,capitain
his,his
duete,duty
so,so
that,that
they,they
be,be
not,not
consentaunt,consentaunt
vnto,unto
the,the
said,said
defaulte,default
And,And
also,also
that,that
the,the
saide,said
lord,lord
mastre,master
or,or
capitaigne,captain
bringe,bring
him,him
vnto,unto
the,the
kinge,king
within,within
viii,viii
daies,days
Also,Also
for,for
asmoche,asmuch
as,as
oure,our
saide,said
souerayne,sovereign
lorde,lord
for,for
th,th
enwarde,inward
loue,love
tendre,tender
zele,zeal
and,and
entier,entire
affection,affection
whiche,which
he,he
bereth,beareth
naturelly,naturally
to,to
his,his
subgettes,subgettes
beinge,being
of,of
his,his
saide,said
oste,host
and,and
armye,army
wolde,would
be,be
lothest,loathest
and,and
moste,most
displeasaunt,displeasant
to,to
se,see
or,or
vnderstonde,understand
any,any
of,of
them,them
to,to
do,do
that,that
offens,offence
wherby,whereby
he,he
shulde,should
deserue,deserve
the,the
lest,lest
punysshement,punishment
by,by
the,the
saide,said
ordynances,ordinances
prouided,provided
His,His
highnesse,highness
therfore,therefore
desireth,desireth
and,and
tenderly,tenderly
prayeth,prayeth
his,his
saide,said
subgettes,subgettes
to,to
considre,consider
and,and
vnderstond,understand
that,that
his,his
gode,good
spede,speed
in,in
his,his
saide,said
iourney,journey
the,the
honour,honour
of,of
his,his
royalme,royalme
and,and
the,the
wele,weal
and,and
suretie,surety
of,of
the,the
same,same
his,his
subgettes,subgettes
stondeth,standeth
vpon,upon
the,the
saide,said
statutes,statutes
wherfor,wherefore
though,though
it,it
the,the
gretest,greatest
heuinesse,heaviness
and,and
displeasure,displeasure
yet,yet
necessitye,necessity
when,when
the,the
case,case
it,it
requyreth,requireth
the,the
saide,said
executed,executed
and,and
the,the
In,In
consideratōn,consideratonn
wherof,whereof
he,he
willeth,willeth
and,and
straitly,straightly
chargith,chargith
his,his
said,said
subgettes,subgettes
to,to
haue,have
them self,themself
in,in
so,so
gode,good
awayte,await
that,that
in,in
no,no
wise,wise
they,they
offend,offend
the,the
said,said
statutes,statutes
and,and
to,to
th,th'
entent,intent
they,they
haue,have
no,no
cause,cause
to,to
excuse,excuse
theim,them
of,of
their,their
offences,offences
by,by
pretense,pretence
of,of
ignorance,ignorance
of,of
the,the
saide,said
ordenances,ordenances
his,his
highnesse,highness
hath,hath
ouir,ovir
and,and
aboue,above
the,the
open,open
proclamacion,proclamation
of,of
the,the
saide,said
statutes,statutes
commaunded,commanded
and,and
ordeyned,ordained
by,by
wey,weigh
of,of
emprynte,emprynte
diuerse,diverse
and,and
many,many
seueral,several
bokes,books
conteignyng,containing
the,the
same,same
statutes,statutes
to,to
be,be
made,made
and,and
deliuered,delivered
to,to
the,the
capitaignes,capitaignes
of,of
his,his
ost,ost
charginge,charging
them,them
as,as
they,they
wyl,will
avoyde,avoid
his,his
greate,great
displeasure,displeasure
to,to
cause,cause
the,the
same,same
twyes,twice
or,or
ones,ones
at,at
the,the
lest,lest
in,in
euery,every
weke,week
hooly,holy
to,to
be,be
redde,red
in,in
the,the
presence,presence
of,of
theire,their
retynue,retinue
Here,Here
endeth,endeth
certeyn,certain
statutes,statutes
ordenaunces,ordinances
warre,war
made,made
ordeined,ordained
enacted,enacted
establysshed,established
by,by
the,the
most,most
noble,noble
victorius,victorius
and,and
most,most
cristen,christian
prince,prince
oure,our
moste,most
souerayn,sovereign
lorde,lord
kyng,king
Henry,Henry
the,the
vii,seven
king,king
France,France
of,of
Englond,england
by,by
the,the
discrete,discrete
councel,council
holding,holding
his,his
high,high
parliament,parliament
at,at
his,his
of,of
westmynster,westminster
the,the
xvii,xvii
day,day
of,of
October,October
in,in
the,the
MCCCC,MCCCC
lxxxxii,lxxxxii
and,and
