from,from
such,such
Forraign,Foreign
Service,Service
and,and
repair,repair
home,home
to,to
serve,serve
the,the
Common-wealth,Commonwealth
of,of
England,England
according,according
to,to
their,their
duty,duty
under,under
pain,pain
to,to
be,be
severely,severely
punished,punished
And,And
to,to
the,the
end,end
that,that
no,no
English,English
Ship,Ship
either,either
Merchants,Merchants
or,or
other,other
may,may
be,be
hereafter,hereafter
lost,lost
taken,taken
or,or
yielded,yielded
up,up
by,by
the,the
treachery,treachery
or,or
cowardize,cowardice
of,of
any,any
Marriner,Mariner
or,or
other,other
aboard,aboard
the,the
said,said
Ship,Ship
Be,Be
it,it
also,also
Enacted,Enacted
by,by
the,the
authority,authority
aforesaid,aforesaid
That,That
if,if
any,any
Captain,Captain
Master,Master
or,or
Commander,Commander
of,of
any,any
English,English
Ship,Ship
shall,shall
from,from
henceforth,henceforth
through,through
falshood,falsehood
or,or
any,any
other,other
ground,ground
or,or
reason,reason
neglect,neglect
to,to
do,do
his,his
duty,duty
in,in
defence,defence
of,of
the,the
Ship,Ship
wherein,wherein
he,he
is,is
Master,Master
or,or
Commander,Commander
or,or
if,if
any,any
Marriner,Mariner
or,or
other,other
person,person
whatsoever,whatsoever
aboard,aboard
any,any
such,such
Ship,Ship
shall,shall
treacherously,treacherously
offer,offer
to,to
cry,cry
for,for
Quarter,Quarter
or,or
to,to
yield,yield
up,up
the,the
said,said
Ship,Ship
without,without
the,the
special,special
order,order
of,of
the,the
said,said
Captain,Captain
Master,Master
or,or
Commander,Commander
in,in
Chief,Chief
or,or
shall,shall
dishearten,dishearten
any,any
of,of
the,the
rest,rest
of,of
the,the
Marriners,Mariners
or,or
refuse,refuse
to,to
stand,stand
to,to
his,his
Arms,Arms
in,in
time,time
of,of
fight,fight
or,or
danger,danger
That,That
in,in
every,every
such,such
case,case
the,the
Offender,Offender
or,or
Offenders,Offenders
being,being
duly,duly
tryed,tried
and,and
proved,proved
to,to
be,be
guilty,guilty
shall,shall
incur,incur
and,and
suffer,suffer
the,the
pains,pains
of,of
death,death
or,or
such,such
other,other
punishment,punishment
as,as
the,the
nature,nature
or,or
quality,quality
of,of
the,the
Offence,Offence
shall,shall
deserve,deserve
And,And
if,if
any,any
English,English
Marriners,Mariners
and,and
Seamen,Seamen
shal,shall
from,from
and,and
after,after
the,the
passing,passing
of,of
this,this
Act,Act
depart,departed
out,out
of,of
England,England
and,and
enter,enter
into,into
any,any
Forraign,Foreign
Service,Service
without,without
special,special
License,Licence
first,first
obtained,obtained
that,that
every,every
such,such
Offence,Offence
shall,shall
be,be
punished,punished
with,with
death,death
Provided,Provided
That,That
the,the
penalties,penalties
in,in
this,this
Act,Act
contained,contained
prohibiting,prohibiting
Marriners,Mariners
to,to
be,be
entertained,entertained
in,in
the,the
Service,Service
of,of
Forraign,Foreign
Princes,Princes
shall,shall
not,not
extend,extend
to,to
Marriners,Mariners
serving,serving
in,in
English,English
Ships,Ships
under,under
English,English
Commanders,Commanders
entertained,entertained
in,in
the,the
Service,Service
of,of
such,such
Forraign,Foreign
States,States
in,in
the,the
way,way
of,of
Merchandize,Merchandise
as,as
are,are
in,in
Amity,Amity
with,with
this,this
Commonwealth,Commonwealth
And,And
whereas,whereas
divers,divers
guilty,guilty
persons,persons
subject,subject
to,to
the,the
ancient,ancient
Iurisdiction,jurisdiction
of,of
the,the
Admiralty,Admiralty
there,there
to,to
be,be
tryed,tried
and,and
punished,punished
for,for
their,their
criminal,criminal
Offences,Offences
have,have
lately,lately
committed,committed
foul,foul
misdemeanors,misdemeanours
upon,upon
the,the
Sea,Sea
and,and
in,in
Ships,Ships
and,and
otherwise,otherwise
giving,giving
out,out
That,That
the,the
Criminal,Criminal
part,part
of,of
the,the
Iurisdiction,jurisdiction
of,of
the,the
Admiralty,Admiralty
Court,Court
was,was
taken,taken
away,away
by,by
a,a
late,late
Act,Act
of,of
Parliament,Parliament
made,made
the,the
Twentieth,Twentieth
of,of
September,September
One,One
thousand,thousand
six,six
hundred,hundred
forty,forty
nine,nine
entituled,entitled
An,An
Act,Act
for,for
punishment,punishment
of,of
Crimes,Crimes
committed,committed
upon,upon
or,or
beyond,beyond
the,the
Seas,Seas
and,and
that,that
therefore,therefore
they,they
hoped,hoped
to,to
avoid,avoid
such,such
punishment,punishment
as,as
was,was
due,due
unto,unto
them,them
whereas,whereas
the,the
Parliament,Parliament
did,did
not,not
intend,intent
by,by
the,the
said,said
Act,Act
nor,nor
any,any
Clause,Clause
therein,therein
to,to
abridge,abridge
or,or
diminish,diminish
much,much
less,less
to,to
take,take
away,away
the,the
Power,Power
or,or
Iurisdiction,jurisdiction
of,of
the,the
Admiralty,Admiralty
in,in
Criminal,Criminal
causes,causes
Be,Be
it,it
therefore,therefore
Declared,Declared
and,and
Enacted,Enacted
by,by
this,this
present,present
Parliament,Parliament
and,and
by,by
the,the
Authority,Authority
of,of
the,the
same,same
That,That
the,the
Councel,Council
of,of
State,State
in,in
whom,whom
the,the
power,power
of,of
the,the
Admiralty,Admiralty
is,is
placed,placed
and,and
the,the
Court,Court
of,of
Admiralty,Admiralty
and,and
Iudges,judges
thereof,thereof
and,and
all,all
and,and
every,every
of,of
them,them
shall,shall
may,may
hear,hear
order,order
determine,determine
all,all
and,and
all,all
maner,manner
of,of
Crimes,Crimes
Contempts,Contempts
Misdemeanors,Misdemeanours
and,and
Offences,Offences
whatsoever,whatsoever
done,done
or,or
committed,committed
or,or
to,to
be,be
had,had
done,done
or,or
committed,committed
within,within
or,or
against,against
the,the
Precincts,Precincts
and,and
Iurisdiction,jurisdiction
of,of
the,the
Admiralty,Admiralty
as,as
fully,fully
freely,freely
and,and
intirely,entirely
as,as
they,they
or,or
any,any
of,of
them,them
might,might
have,have
done,done
before,before
the,the
making,making
of,of
the,the
said,said
Act,Act
of,of
the,the
Twentieth,Twentieth
of,of
September,September
and,and
in,in
as,as
large,large
and,and
ample,ample
maner,manner
as,as
if,if
that,that
Act,Act
had,had
never,never
been,been
made,made
and,and
that,that
Commissions,Commissions
of,of
Oyer,Oyer
and,and
Terminer,Terminer
shall,shall
issue,issue
out,out
under,under
the,the
Great,Great
Seal,Seal
directed,directed
to,to
the,the
Iudges,judges
of,of
the,the
Admiralty,Admiralty
and,and
other,other
discreet,discreet
persons,persons
for,for
the,the
tryal,trial
of,of
Maritine,Maritine
Offenders,Offenders
as,as
by,by
the,the
Laws,Laws
and,and
Customs,Customs
was,was
formerly,formerly
used,used
in,in
the,the
Admiralty,Admiralty
Scobell,Scobell
Cleric,Cleric
Parliamenti,Parliamenti
